,type,amount,oldbalanceOrg,newbalanceOrig,isFraud
11152,1,14084.63,8457.82,0.0,0
11153,1,15653.15,0.0,0.0,0
11154,1,15403.28,31073.0,15669.72,0
11155,4,563689.92,22808.34,0.0,0
11156,1,3340.5,0.0,0.0,0
11157,1,2926.83,34851.0,31924.17,0
11158,1,8308.91,32150.0,23841.09,0
11159,4,497197.67,9924.0,0.0,0
11160,1,7456.3,121894.99,114438.69,0
11161,1,21352.25,114438.69,93086.43,0
11162,1,9625.44,7986.0,0.0,0
11163,1,3149.45,63848.0,60698.55,0
11164,1,8803.26,44263.0,35459.74,0
11165,1,11368.85,145866.0,134497.15,0
11166,1,4646.66,10894.0,6247.34,0
11167,1,3634.07,45699.0,42064.93,0
11168,1,2827.18,41750.0,38922.82,0
11169,2,263970.64,38922.82,0.0,0
11170,1,7227.69,318166.0,310938.31,0
11171,1,151.59,52677.0,52525.41,0
11172,1,9248.53,39820.0,30571.47,0
11173,1,8164.22,9957.0,1792.78,0
11174,1,12608.31,165745.0,153136.69,0
11175,1,8478.01,10588.91,2110.9,0
11176,2,64195.58,2110.9,0.0,0
11177,1,6241.22,5055.0,0.0,0
11178,2,468596.43,0.0,0.0,0
11179,2,130170.13,0.0,0.0,0
11180,2,111651.06,355690.69,244039.63,0
11181,2,29433.2,244039.63,214606.43,0
11182,1,3014.69,55213.0,52198.31,0
11183,1,3298.29,8095.0,4796.71,0
11184,1,348.71,141673.25,141324.54,0
11185,3,185320.96,141324.54,326645.51,0
11186,3,163526.63,326645.51,490172.13,0
11187,3,35969.8,490172.13,526141.93,0
11188,3,551920.55,526141.93,1078062.48,0
11189,1,462.72,126613.0,126150.28,0
11190,1,6284.52,45105.0,38820.48,0
11191,1,1626.45,21006.0,19379.55,0
11192,2,173115.79,31347.0,0.0,0
11193,3,198042.55,50709.0,248751.55,0
11194,4,747998.54,175884.93,0.0,0
11195,1,16208.45,0.0,0.0,0
11196,1,3216.3,0.0,0.0,0
11197,1,11608.32,0.0,0.0,0
11198,1,47633.78,0.0,0.0,0
11199,1,9052.22,0.0,0.0,0
11200,1,10295.1,0.0,0.0,0
11201,1,5077.52,0.0,0.0,0
11202,1,4757.84,10960.0,6202.16,0
11203,1,10244.35,128973.0,118728.65,0
11204,1,11091.59,21989.0,10897.41,0
11205,1,2396.06,13063.0,10666.94,0
11206,1,7666.92,14735.0,7068.08,0
11207,1,1367.68,59663.0,58295.32,0
11208,2,42127.06,34887.0,0.0,0
11209,1,2820.04,55549.0,52728.96,0
11210,1,7080.5,16169.71,9089.21,0
11211,1,10349.19,9089.21,0.0,0
11212,1,2996.85,20132.0,17135.15,0
11213,1,11096.88,104356.5,93259.62,0
11214,2,454129.67,93259.62,0.0,0
11215,1,2091.65,11235.0,9143.35,0
11216,1,592.41,11209.0,10616.59,0
11217,1,13364.66,10365.0,0.0,0
11218,1,4426.04,28165.0,23738.96,0
11219,1,2043.4,23738.96,21695.56,0
11220,1,325.83,20653.0,20327.17,0
11221,1,6545.0,105905.0,99360.0,0
11222,1,190.07,1615.0,1424.93,0
11223,2,164672.33,1424.93,0.0,0
11224,5,1624.0,18050.0,16426.0,0
11225,2,220602.97,16426.0,0.0,0
11226,1,3400.91,321055.0,317654.09,0
11227,1,15867.87,59428.0,43560.13,0
11228,4,233296.4,184985.0,0.0,0
11229,1,6565.71,293.0,0.0,0
11230,1,6761.15,30303.0,23541.85,0
11231,4,141011.62,42452.0,0.0,0
11232,2,177637.8,0.0,0.0,0
11233,1,4532.12,5560.0,1027.88,0
11234,1,9445.83,107683.0,98237.17,0
11235,1,5116.59,98237.17,93120.59,0
11236,4,446584.73,100582.0,0.0,0
11237,1,5739.46,0.0,0.0,0
11238,1,3480.47,0.0,0.0,0
11239,1,12400.19,83035.0,70634.81,0
11240,1,2920.79,65133.0,62212.21,0
11241,1,5596.01,27051.0,21454.99,0
11242,1,2830.93,40860.0,38029.07,0
11243,1,6649.95,30097.0,23447.05,0
11244,1,8336.14,21228.0,12891.86,0
11245,1,7773.48,12891.86,5118.39,0
11246,4,307555.83,1070892.74,763336.9,0
11247,4,33803.19,763336.9,729533.72,0
11248,1,8682.32,15607.01,6924.69,0
11249,1,11434.03,6924.69,0.0,0
11250,1,31019.83,0.0,0.0,0
11251,1,316.16,226597.4,226281.24,0
11252,2,310072.69,226281.24,0.0,0
11253,4,378993.85,10660.0,0.0,0
11254,1,8336.64,137.0,0.0,0
11255,1,3354.65,194097.0,190742.35,0
11256,3,44238.25,11716.0,55954.25,0
11257,1,2160.68,21571.0,19410.32,0
11258,1,3775.77,367724.8,363949.03,0
11259,1,12096.1,363949.03,351852.93,0
11260,1,9921.75,351852.93,341931.17,0
11261,1,7233.36,341931.17,334697.82,0
11262,1,16519.52,334697.82,318178.29,0
11263,1,1513.0,146941.61,145428.62,0
11264,4,448242.98,145428.62,0.0,0
11265,1,11912.99,21304.0,9391.01,0
11266,4,322464.5,25475.0,0.0,0
11267,1,12517.15,10557.93,0.0,0
11268,4,739813.54,0.0,0.0,0
11269,1,1310.27,1461535.8,1460225.53,0
11270,1,13590.41,1460225.53,1446635.12,0
11271,1,15663.44,19819.0,4155.56,0
11272,1,11652.53,841.0,0.0,0
11273,1,12640.31,2109.0,0.0,0
11274,1,3332.86,495218.0,491885.14,0
11275,1,135.88,107519.0,107383.12,0
11276,1,8673.34,511805.0,503131.66,0
11277,1,4435.99,21331.0,16895.01,0
11278,1,4771.77,30817.0,26045.23,0
11279,1,6970.58,23147.0,16176.42,0
11280,1,2079.13,14479.0,12399.87,0
11281,1,11241.05,40237.0,28995.95,0
11282,1,1805.14,19079.0,17273.86,0
11283,1,6893.48,17273.86,10380.38,0
11284,1,7922.15,44791.98,36869.82,0
11285,2,299997.55,36869.82,0.0,0
11286,2,72043.59,0.0,0.0,0
11287,2,549890.25,0.0,0.0,0
11288,2,25196.04,0.0,0.0,0
11289,2,46433.51,0.0,0.0,0
11290,2,156138.02,0.0,0.0,0
11291,2,85401.81,0.0,0.0,0
11292,2,275196.32,0.0,0.0,0
11293,2,90566.06,0.0,0.0,0
11294,2,190258.63,0.0,0.0,0
11295,2,13469.46,0.0,0.0,0
11296,2,115724.12,0.0,0.0,0
11297,2,33576.35,0.0,0.0,0
11298,2,101739.65,0.0,0.0,0
11299,2,290084.83,0.0,0.0,0
11300,2,120246.43,0.0,0.0,0
11301,2,208419.78,0.0,0.0,0
11302,2,65222.52,0.0,0.0,0
11303,2,51649.08,0.0,0.0,0
11304,2,161904.51,0.0,0.0,0
11305,2,146558.24,0.0,0.0,0
11306,2,404233.2,0.0,0.0,0
11307,1,6244.15,50796.0,44551.85,0
11308,1,67.09,505.0,437.91,0
11309,2,80977.97,414.0,0.0,0
11310,2,216031.85,0.0,0.0,0
11311,1,4622.41,0.0,0.0,0
11312,4,2283519.94,0.0,0.0,0
11313,4,1129025.89,0.0,0.0,0
11314,4,378197.48,0.0,0.0,0
11315,4,1060923.35,0.0,0.0,0
11316,4,1125081.99,0.0,0.0,0
11317,4,123078.15,10379.0,0.0,0
11318,1,3523.87,821.0,0.0,0
11319,1,8854.74,31476.0,22621.26,0
11320,1,4536.44,1220.0,0.0,0
11321,4,951655.0,0.0,0.0,0
11322,4,1588560.25,0.0,0.0,0
11323,4,11216.6,0.0,0.0,0
11324,4,902316.95,0.0,0.0,0
11325,4,1104078.54,0.0,0.0,0
11326,4,1119241.86,0.0,0.0,0
11327,4,1119739.24,0.0,0.0,0
11328,4,128538.61,0.0,0.0,0
11329,4,1196065.21,0.0,0.0,0
11330,4,664272.52,0.0,0.0,0
11331,4,1106508.19,0.0,0.0,0
11332,4,422306.38,0.0,0.0,0
11333,4,98789.88,0.0,0.0,0
11334,4,983787.95,0.0,0.0,0
11335,4,216571.95,0.0,0.0,0
11336,4,190771.1,0.0,0.0,0
11337,4,151060.75,0.0,0.0,0
11338,4,2245813.81,0.0,0.0,0
11339,4,64440.66,0.0,0.0,0
11340,4,31544.0,0.0,0.0,0
11341,4,13182.9,0.0,0.0,0
11342,4,151966.81,0.0,0.0,0
11343,4,355907.13,0.0,0.0,0
11344,3,294083.15,21192.0,315275.15,0
11345,4,682376.86,9332.0,0.0,0
11346,2,22506.79,817.0,0.0,0
11347,1,5692.86,145839.0,140146.14,0
11348,1,13911.15,520383.0,506471.85,0
11349,1,12284.29,11212.0,0.0,0
11350,1,1291.95,2049.0,757.05,0
11351,1,8521.39,22108.0,13586.61,0
11352,1,9744.23,10634.0,889.77,0
11353,1,22961.94,104609.0,81647.06,0
11354,1,10656.13,33012.0,22355.87,0
11355,1,6770.93,32844.0,26073.07,0
11356,1,8180.78,100158.0,91977.22,0
11357,1,9901.22,219.0,0.0,0
11358,1,6727.1,14951.0,8223.9,0
11359,1,1283.16,102125.0,100841.84,0
11360,1,3457.99,66394.0,62936.01,0
11361,1,13609.85,10697.0,0.0,0
11362,3,321992.8,294325.0,616317.8,0
11363,1,7555.62,93.0,0.0,0
11364,4,494533.55,253.0,0.0,0
11365,1,9869.13,40976.0,31106.87,0
11366,1,9530.31,88191.0,78660.69,0
11367,1,7007.81,648201.0,641193.19,0
11368,4,8588.72,41096.0,32507.28,0
11369,4,58329.95,90894.0,32564.05,0
11370,1,852.29,10515.0,9662.71,0
11371,1,3266.43,9662.71,6396.28,0
11372,1,2739.99,669261.89,666521.89,0
11373,4,204710.49,666521.89,461811.41,0
11374,4,241629.32,461811.41,220182.09,0
11375,4,587043.85,220182.09,0.0,0
11376,4,274504.37,0.0,0.0,0
11377,4,2271227.47,0.0,0.0,0
11378,4,1034199.55,0.0,0.0,0
11379,4,663141.8,0.0,0.0,0
11380,4,310856.44,0.0,0.0,0
11381,4,43136.46,0.0,0.0,0
11382,4,497520.49,0.0,0.0,0
11383,3,48022.66,11123.04,59145.7,0
11384,2,40647.7,59145.7,18498.0,0
11385,1,4696.01,28791.28,24095.28,0
11386,2,120794.13,24095.28,0.0,0
11387,1,7917.55,590.0,0.0,0
11388,1,2376.81,26641.0,24264.19,0
11389,1,2409.6,71929.0,69519.4,0
11390,1,10749.51,21503.0,10753.49,0
11391,1,356.6,2206.0,1849.4,0
11392,2,32833.98,1849.4,0.0,0
11393,2,185647.99,0.0,0.0,0
11394,1,13798.3,50176.0,36377.7,0
11395,1,7689.9,279042.57,271352.67,0
11396,2,149463.96,271352.67,121888.7,0
11397,1,741.92,134608.0,133866.08,0
11398,1,10815.83,22065.0,11249.17,0
11399,4,1667085.27,11249.17,0.0,0
11400,4,2063647.78,0.0,0.0,0
11401,4,844962.54,0.0,0.0,0
11402,4,2552176.18,0.0,0.0,0
11403,4,114554.74,0.0,0.0,0
11404,4,1899080.51,0.0,0.0,0
11405,4,253521.71,0.0,0.0,0
11406,4,302813.66,0.0,0.0,0
11407,4,771141.14,0.0,0.0,0
11408,4,872126.35,0.0,0.0,0
11409,1,7746.6,661.0,0.0,0
11410,2,355557.26,0.0,0.0,0
11411,4,286621.58,13393.0,0.0,0
11412,1,10877.18,0.0,0.0,0
11413,2,309066.58,0.0,0.0,0
11414,1,2994.14,92117.0,89122.86,0
11415,1,9072.33,16043.0,6970.67,0
11416,1,8245.89,3148.0,0.0,0
11417,2,235315.19,0.0,0.0,0
11418,1,12784.27,3784.0,0.0,0
11419,1,2145.25,25081.0,22935.75,0
11420,3,129812.6,31659.0,161471.6,0
11421,2,126659.3,65481.0,0.0,0
11422,1,9785.02,55567.0,45781.98,0
11423,1,8878.99,1359.0,0.0,0
11424,2,272536.09,10931.0,0.0,0
11425,3,166788.14,1291.0,168079.14,0
11426,2,14507.3,168079.14,153571.84,0
11427,1,11049.25,747.0,0.0,0
11428,1,11466.72,21194.0,9727.28,0
11429,1,11025.07,25676.0,14650.93,0
11430,1,236.09,14650.93,14414.84,0
11431,2,206164.85,124857.45,0.0,0
11432,2,138268.63,0.0,0.0,0
11433,1,2997.13,11136.0,8138.87,0
11434,1,5583.39,103249.0,97665.61,0
11435,1,8959.35,4081.0,0.0,0
11436,4,314342.55,0.0,0.0,0
11437,1,4487.13,13096.0,8608.87,0
11438,1,4273.97,19758.0,15484.03,0
11439,4,981780.4,15484.03,0.0,0
11440,1,1343.5,652.0,0.0,0
11441,1,19760.84,103460.0,83699.16,0
11442,4,283706.36,152726.0,0.0,0
11443,1,16347.41,6654.0,0.0,0
11444,1,3218.32,40241.0,37022.68,0
11445,2,90470.87,173457.0,82986.13,0
11446,1,7502.58,182.0,0.0,0
11447,4,56607.7,34748.0,0.0,0
11448,1,1709.18,14656.0,12946.82,0
11449,1,11572.64,12946.82,1374.18,0
11450,1,12586.18,1374.18,0.0,0
11451,1,3792.02,18494.0,14701.98,0
11452,1,9167.32,8955.36,0.0,0
11453,1,21158.57,0.0,0.0,0
11454,1,4866.03,1036.0,0.0,0
11455,1,1672.97,231.0,0.0,0
11456,1,12562.53,324459.02,311896.49,0
11457,3,87262.85,311896.49,399159.34,0
11458,3,177129.51,399159.34,576288.84,0
11459,3,300600.72,576288.84,876889.56,0
11460,3,297169.69,876889.56,1174059.25,0
11461,3,93739.13,1174059.25,1267798.39,0
11462,3,17461.42,1267798.39,1285259.8,0
11463,3,374993.51,1285259.8,1660253.32,0
11464,3,254344.83,1660253.32,1914598.14,0
11465,3,197341.15,1914598.14,2111939.3,0
11466,3,78334.72,2111939.3,2190274.02,0
11467,3,254014.78,2190274.02,2444288.81,0
11468,3,154554.7,2444288.81,2598843.51,0
11469,3,207987.55,2598843.51,2806831.06,0
11470,3,14899.0,2806831.06,2821730.06,0
11471,3,296234.42,2821730.06,3117964.48,0
11472,3,467073.98,3117964.48,3585038.46,0
11473,3,534523.49,3585038.46,4119561.96,0
11474,3,334333.76,4119561.96,4453895.71,0
11475,1,13694.43,1098.0,0.0,0
11476,1,12015.91,0.0,0.0,0
11477,1,7.15,10211.0,10203.85,0
11478,1,4933.86,81551.0,76617.14,0
11479,1,16667.92,76617.14,59949.22,0
11480,1,2561.95,14247.0,11685.05,0
11481,1,11974.84,11685.05,0.0,0
11482,5,2837.13,5549.0,2711.87,0
11483,1,13355.23,2711.87,0.0,0
11484,4,165942.83,10065.0,0.0,0
11485,5,3734.83,10660.0,6925.17,0
11486,5,3211.02,67311.0,64099.98,0
11487,2,165482.39,236733.0,71250.61,0
11488,4,570896.76,10966.0,0.0,0
11489,1,2150.24,24808.0,22657.76,0
11490,1,4542.63,10649.4,6106.77,0
11491,1,2044.23,6106.77,4062.54,0
11492,1,15193.14,198000.0,182806.86,0
11493,1,5350.27,30584.0,25233.73,0
11494,1,7956.53,84515.0,76558.47,0
11495,4,95219.13,72788.0,0.0,0
11496,1,16190.44,49857.0,33666.56,0
11497,4,562679.12,33666.56,0.0,0
11498,5,3317.29,49939.0,46621.71,0
11499,3,191013.62,13694.0,204707.62,0
11500,1,7806.82,31514.0,23707.18,0
11501,2,62777.12,23707.18,0.0,0
11502,1,7102.01,105777.0,98674.99,0
11503,1,4430.34,65557.0,61126.66,0
11504,1,8807.56,40038.0,31230.44,0
11505,1,5139.75,130.0,0.0,0
11506,1,6859.89,243678.0,236818.11,0
11507,1,9949.93,5712.0,0.0,0
11508,2,91559.81,10373.0,0.0,0
11509,2,61953.01,178.0,0.0,0
11510,4,551806.42,62439.0,0.0,0
11511,1,2682.32,0.0,0.0,0
11512,1,22563.95,57.0,0.0,0
11513,2,220358.45,0.0,0.0,0
11514,2,424207.68,0.0,0.0,0
11515,1,3319.55,0.0,0.0,0
11516,1,5137.42,0.0,0.0,0
11517,1,7983.31,0.0,0.0,0
11518,1,5959.29,10576.0,4616.71,0
11519,1,9664.64,4616.71,0.0,0
11520,4,32367.77,219.0,0.0,0
11521,1,4209.48,593.0,0.0,0
11522,1,8824.71,6145.0,0.0,0
11523,2,304466.7,871.0,0.0,0
11524,1,1136.78,0.0,0.0,0
11525,1,15103.78,0.0,0.0,0
11526,4,489357.18,32235.0,0.0,0
11527,4,61758.98,201927.0,140168.02,0
11528,1,1885.04,574457.0,572571.96,0
11529,1,3510.2,12382.0,8871.8,0
11530,5,1048.91,21378.0,20329.09,0
11531,2,264370.67,20329.09,0.0,0
11532,2,488671.23,0.0,0.0,0
11533,1,1166.0,46951.0,45785.0,0
11534,2,114523.12,105989.0,0.0,0
11535,1,6046.87,24037.0,17990.13,0
11536,1,5855.59,17990.13,12134.54,0
11537,1,17642.44,22577.72,4935.28,0
11538,1,11434.05,4935.28,0.0,0
11539,1,4496.7,0.0,0.0,0
11540,1,2272.05,0.0,0.0,0
11541,1,17158.79,0.0,0.0,0
11542,1,13850.32,0.0,0.0,0
11543,1,32292.74,0.0,0.0,0
11544,1,2640.5,0.0,0.0,0
11545,1,13744.8,0.0,0.0,0
11546,1,21693.2,0.0,0.0,0
11547,1,22276.04,0.0,0.0,0
11548,1,10650.13,0.0,0.0,0
11549,1,20792.97,0.0,0.0,0
11550,1,2933.01,0.0,0.0,0
11551,1,191.18,0.0,0.0,0
11552,1,6099.89,0.0,0.0,0
11553,1,17639.89,0.0,0.0,0
11554,1,7791.27,0.0,0.0,0
11555,1,7134.76,0.0,0.0,0
11556,1,2521.98,0.0,0.0,0
11557,1,4612.93,0.0,0.0,0
11558,1,14211.61,0.0,0.0,0
11559,2,75547.46,20271.0,0.0,0
11560,1,4021.71,72253.0,68231.29,0
11561,4,672102.16,615.0,0.0,0
11562,1,2455.23,0.0,0.0,0
11563,1,9238.98,0.0,0.0,0
11564,1,2350.92,91572.0,89221.08,0
11565,1,8997.75,101964.0,92966.25,0
11566,3,42786.32,69409.0,112195.32,0
11567,1,4531.05,42249.92,37718.87,0
11568,1,18336.44,37718.87,19382.42,0
11569,1,27410.66,19382.42,0.0,0
11570,4,593334.36,99610.0,0.0,0
11571,2,362692.33,0.0,0.0,0
11572,1,594.36,682.0,87.64,0
11573,1,1643.43,26031.0,24387.57,0
11574,1,2383.72,24387.57,22003.85,0
11575,1,5362.93,22003.85,16640.92,0
11576,1,12235.15,129909.32,117674.16,0
11577,1,1841.56,117674.16,115832.61,0
11578,1,4781.03,115832.61,111051.58,0
11579,1,29924.54,111051.58,81127.03,0
11580,1,16673.7,81127.03,64453.33,0
11581,1,14530.92,13361.0,0.0,0
11582,1,1056.58,1780.0,723.42,0
11583,1,12687.69,723.42,0.0,0
11584,1,9180.79,287.0,0.0,0
11585,1,17760.63,20489.0,2728.37,0
11586,1,6636.58,62629.0,55992.42,0
11587,1,7703.6,158361.0,150657.4,0
11588,1,7438.03,23860.0,16421.97,0
11589,4,185909.6,28635.0,0.0,0
11590,4,24035.27,321274.0,297238.73,0
11591,1,5801.62,299029.0,293227.38,0
11592,1,935.25,5035.0,4099.75,0
11593,1,8237.4,31682.0,23444.6,0
11594,1,1116.26,39173.0,38056.74,0
11595,1,17047.18,793933.0,776885.82,0
11596,1,8119.09,206598.0,198478.91,0
11597,4,359461.46,21085.0,0.0,0
11598,1,348.33,118016.0,117667.67,0
11599,1,14800.19,20054.0,5253.81,0
11600,4,8870.19,12970.0,4099.81,0
11601,4,555485.91,370152.0,0.0,0
11602,1,6741.25,397948.0,391206.75,0
11603,2,457385.7,29190.0,0.0,0
11604,1,7333.99,0.0,0.0,0
11605,2,28372.72,36844.0,8471.28,0
11606,1,11404.74,4040.0,0.0,0
11607,1,6967.27,261.0,0.0,0
11608,2,366045.61,10477.0,0.0,0
11609,1,6819.29,0.0,0.0,0
11610,1,2784.58,4319.0,1534.42,0
11611,4,330914.42,12743.0,0.0,0
11612,3,183267.49,20881.0,204148.49,0
11613,1,12238.16,204148.49,191910.33,0
11614,5,834.32,602.0,0.0,0
11615,1,1359.38,132671.0,131311.62,0
11616,1,6963.72,131311.62,124347.9,0
11617,1,4025.33,403014.0,398988.67,0
11618,4,45819.53,216.0,0.0,0
11619,1,1825.47,0.0,0.0,0
11620,1,19334.03,285.0,0.0,0
11621,1,754.54,40694.0,39939.46,0
11622,1,1708.7,11351.0,9642.3,0
11623,1,6998.83,10973.0,3974.17,0
11624,1,14945.59,10798.0,0.0,0
11625,4,139668.86,0.0,0.0,0
11626,4,805875.53,676.0,0.0,0
11627,2,91102.49,0.0,0.0,0
11628,1,11615.57,11058.0,0.0,0
11629,4,165983.16,397064.0,231080.84,0
11630,1,10629.9,185.0,0.0,0
11631,1,684.25,23065.0,22380.75,0
11632,1,9910.55,34444.0,24533.45,0
11633,2,237745.89,24533.45,0.0,0
11634,1,8401.16,32300.89,23899.73,0
11635,1,11096.68,23899.73,12803.05,0
11636,1,7793.25,30218.0,22424.75,0
11637,1,21217.44,22424.75,1207.31,0
11638,2,132869.64,22710.0,0.0,0
11639,2,390880.52,0.0,0.0,0
11640,1,1657.89,96932.98,95275.08,0
11641,2,58957.76,95275.08,36317.32,0
11642,2,273637.81,36317.32,0.0,0
11643,1,9632.2,3011858.89,3002226.69,0
11644,1,4521.11,3002226.69,2997705.58,0
11645,1,8558.55,144823.0,136264.45,0
11646,5,2157.89,93203.0,91045.11,0
11647,1,16134.77,91045.11,74910.34,0
11648,1,4987.78,12485.0,7497.22,0
11649,1,10670.68,60031.0,49360.32,0
11650,1,9391.71,29792.0,20400.29,0
11651,1,1055.45,234156.0,233100.55,0
11652,1,5066.91,90711.57,85644.66,0
11653,3,113396.2,85644.66,199040.86,0
11654,3,106824.83,199040.86,305865.69,0
11655,3,451138.96,305865.69,757004.65,0
11656,3,171188.13,757004.65,928192.79,0
11657,3,428603.91,928192.79,1356796.69,0
11658,3,255006.35,1356796.69,1611803.05,0
11659,3,175258.29,1611803.05,1787061.34,0
11660,3,284879.32,1787061.34,2071940.65,0
11661,3,199548.12,2071940.65,2271488.78,0
11662,3,169949.68,2271488.78,2441438.46,0
11663,3,133475.69,2441438.46,2574914.15,0
11664,3,206691.61,2574914.15,2781605.76,0
11665,3,182801.25,2781605.76,2964407.01,0
11666,3,39151.87,2964407.01,3003558.88,0
11667,3,19589.69,3003558.88,3023148.57,0
11668,3,159557.33,3023148.57,3182705.9,0
11669,3,431189.71,3182705.9,3613895.6,0
11670,3,277224.39,3613895.6,3891119.99,0
11671,3,35413.14,3891119.99,3926533.13,0
11672,3,53847.88,3926533.13,3980381.01,0
11673,3,68477.19,3980381.01,4048858.2,0
11674,3,137211.82,4048858.2,4186070.02,0
11675,3,106077.27,4186070.02,4292147.29,0
11676,3,269745.54,4292147.29,4561892.83,0
11677,3,192413.5,4561892.83,4754306.33,0
11678,3,648999.91,4754306.33,5403306.24,0
11679,3,148204.54,5403306.24,5551510.78,0
11680,3,214673.86,5551510.78,5766184.64,0
11681,3,216364.01,5766184.64,5982548.66,0
11682,3,269956.6,5982548.66,6252505.25,0
11683,3,131048.5,6252505.25,6383553.75,0
11684,3,307962.3,6383553.75,6691516.05,0
11685,3,45436.55,6691516.05,6736952.6,0
11686,3,187212.68,6736952.6,6924165.28,0
11687,3,264938.55,6924165.28,7189103.83,0
11688,3,119115.89,7189103.83,7308219.72,0
11689,3,97908.04,7308219.72,7406127.75,0
11690,3,164416.72,7406127.75,7570544.47,0
11691,3,102397.45,7570544.47,7672941.92,0
11692,3,23821.02,7672941.92,7696762.95,0
11693,3,89734.9,7696762.95,7786497.85,0
11694,3,28607.5,7786497.85,7815105.34,0
11695,3,90750.19,7815105.34,7905855.53,0
11696,3,175241.54,7905855.53,8081097.07,0
11697,3,288379.76,8081097.07,8369476.83,0
11698,3,215866.09,8369476.83,8585342.93,0
11699,3,93661.55,8585342.93,8679004.48,0
11700,3,138079.86,8679004.48,8817084.34,0
11701,3,180908.52,8817084.34,8997992.85,0
11702,3,66447.48,8997992.85,9064440.33,0
11703,3,76695.35,9064440.33,9141135.68,0
11704,3,25705.85,9141135.68,9166841.53,0
11705,3,18509.83,9166841.53,9185351.36,0
11706,3,15058.83,9185351.36,9200410.2,0
11707,3,149026.56,9200410.2,9349436.76,0
11708,3,126666.94,9349436.76,9476103.7,0
11709,3,63589.24,9476103.7,9539692.93,0
11710,3,49401.85,9539692.93,9589094.78,0
11711,3,309259.1,9589094.78,9898353.88,0
11712,3,318437.3,9898353.88,10216791.18,0
11713,3,36944.33,10216791.18,10253735.52,0
11714,3,551735.6,10253735.52,10805471.12,0
11715,3,121897.54,10805471.12,10927368.66,0
11716,3,349189.49,10927368.66,11276558.15,0
11717,3,245424.93,11276558.15,11521983.08,0
11718,3,110015.3,11521983.08,11631998.38,0
11719,3,72465.91,11631998.38,11704464.29,0
11720,3,358358.19,11704464.29,12062822.48,0
11721,3,86755.93,12062822.48,12149578.41,0
11722,1,1648.62,20532.0,18883.38,0
11723,1,25950.82,60211.0,34260.18,0
11724,1,2766.7,161376.0,158609.3,0
11725,1,12605.85,13585.0,979.15,0
11726,4,607872.0,979.15,0.0,0
11727,3,9579.38,62223.0,71802.38,0
11728,1,468.99,1193550.39,1193081.4,0
11729,1,1000.71,1193081.4,1192080.68,0
11730,1,15166.17,38762.0,23595.83,0
11731,1,10835.5,39903.0,29067.5,0
11732,1,3617.57,29067.5,25449.93,0
11733,1,1993.14,25449.93,23456.79,0
11734,1,15887.99,23456.79,7568.8,0
11735,1,5793.5,7568.8,1775.3,0
11736,1,11988.27,1775.3,0.0,0
11737,1,10772.14,0.0,0.0,0
11738,1,1286.25,0.0,0.0,0
11739,1,12742.4,0.0,0.0,0
11740,1,4285.41,0.0,0.0,0
11741,1,26671.53,0.0,0.0,0
11742,1,31018.81,0.0,0.0,0
11743,1,1798.5,0.0,0.0,0
11744,1,2903.76,0.0,0.0,0
11745,1,365.07,0.0,0.0,0
11746,1,34.9,0.0,0.0,0
11747,1,3855.09,0.0,0.0,0
11748,1,3889.89,0.0,0.0,0
11749,1,6503.93,0.0,0.0,0
11750,1,1039.11,0.0,0.0,0
11751,1,804.68,0.0,0.0,0
11752,1,1890.65,0.0,0.0,0
11753,1,3668.61,10595.0,6926.39,0
11754,1,10552.49,6926.39,0.0,0
11755,1,13614.25,21760.0,8145.75,0
11756,1,5983.38,8145.75,2162.37,0
11757,1,10639.12,11671.0,1031.88,0
11758,1,2930.62,21286.0,18355.38,0
11759,4,261949.85,18355.38,0.0,0
11760,4,1755891.7,0.0,0.0,0
11761,4,2848328.52,0.0,0.0,0
11762,4,1536499.0,0.0,0.0,0
11763,4,1550574.82,0.0,0.0,0
11764,4,1021582.12,0.0,0.0,0
11765,4,568394.9,0.0,0.0,0
11766,4,474871.01,0.0,0.0,0
11767,4,899400.53,0.0,0.0,0
11768,4,641342.41,0.0,0.0,0
11769,4,471979.68,0.0,0.0,0
11770,4,213620.13,0.0,0.0,0
11771,4,125334.37,0.0,0.0,0
11772,4,626896.1,0.0,0.0,0
11773,4,306129.69,0.0,0.0,0
11774,4,116151.53,0.0,0.0,0
11775,1,7433.08,11570.0,4136.92,0
11776,1,1932.27,0.0,0.0,0
11777,1,8036.37,0.0,0.0,0
11778,1,10287.27,1578.0,0.0,0
11779,1,6764.45,11153.0,4388.55,0
11780,1,2654.36,4067.0,1412.64,0
11781,2,30256.66,20045.0,0.0,0
11782,3,548.02,811814.0,812362.02,0
11783,1,3069.87,7084.0,4014.13,0
11784,2,156344.14,515.0,0.0,0
11785,1,12780.35,137360.0,124579.65,0
11786,1,1101.43,20169.0,19067.57,0
11787,1,8188.96,37651.0,29462.04,0
11788,1,10467.42,15474.0,5006.58,0
11789,1,4096.25,2804.24,0.0,0
11790,1,9076.71,0.0,0.0,0
11791,1,9572.2,0.0,0.0,0
11792,1,22930.46,0.0,0.0,0
11793,1,8436.51,0.0,0.0,0
11794,1,28180.62,0.0,0.0,0
11795,1,8571.1,0.0,0.0,0
11796,1,688.77,0.0,0.0,0
11797,1,1404.02,0.0,0.0,0
11798,1,1756.53,0.0,0.0,0
11799,1,19925.91,0.0,0.0,0
11800,1,2493.37,319.0,0.0,0
11801,4,450239.94,51232.0,0.0,0
